epoch,train_loss,val_loss,train_acc,val_top1,val_top5
75,3.4114912573594314,3.3425950969696046,17.213846153846156,18.22,45.78
76,3.348320940868671,3.3529309776306153,18.214615384615385,18.88,45.660000000000004
77,3.342453147594745,3.3145499977111816,18.28846153846154,19.3,46.08
78,3.334070520694439,3.3849014251708986,18.534615384615385,18.4,44.800000000000004
79,3.3879189761235162,3.3475740745544433,17.635384615384616,19.12,45.94
80,3.3384230614588812,3.371401919555664,18.46923076923077,18.04,44.800000000000004
81,3.346094647187453,3.3904572135925295,18.217692307692307,18.04,43.519999999999996
82,3.3409267986297606,3.3576548889160156,18.33,17.54,44.940000000000005
83,3.3665985219808725,3.5699125389099122,17.876153846153848,14.940000000000001,39.5
84,3.343090531363854,3.292086986541748,18.393846153846155,19.12,46.28
85,3.3533613504556508,3.322001139831543,18.30923076923077,19.259999999999998,45.800000000000004
