epoch,train_loss,val_loss,train_acc,val_top1,val_top5
84,0.782447496340825,1.1261296760559083,78.22307692307693,71.2,90.18
85,0.7698243196927584,1.1320036125183106,78.51692307692308,70.92,90.22
86,0.7682545029346759,1.1432215906143188,78.58538461538461,70.58,90.32
87,0.7694543263728802,1.1393639572143555,78.63153846153847,70.44,90.24
88,0.7574956908299373,1.1399555505752563,78.80692307692307,70.28,89.82
89,0.7523900397520799,1.1374565626144408,79.02230769230769,71.1,89.66
90,0.7477733392715454,1.1386708925247193,79.00384615384615,70.62,89.86
91,0.7102202581478999,1.115283434677124,80.26615384615384,71.26,90.44
92,0.6944720010904165,1.1163406745910645,80.67692307692307,71.02000000000001,90.7
93,0.6887084202326261,1.1106774980545044,80.73153846153846,71.17999999999999,90.56
94,0.6876564038423392,1.1106963249206543,80.84307692307692,71.3,90.7
95,0.6821472965240478,1.118300113105774,80.92923076923077,70.86,90.5
96,0.6837630053226764,1.1158760562896728,80.86076923076924,71.17999999999999,90.60000000000001
97,0.6732493428670443,1.1142512046813964,81.1676923076923,71.2,90.52
98,0.675359281708644,1.1164235820770263,81.15538461538462,71.72,90.78
99,0.6705938947971051,1.1195339319229125,81.22384615384615,71.16,90.82000000000001
100,0.6731464156370897,1.1174857345581055,81.12461538461538,71.36,90.8
