epoch,train_loss,val_loss,train_acc,val_top1,val_top5
66,1.0829399394842294,1.4902045937538146,70.22461538461539,60.46,84.48
67,1.0618811660179726,1.4785005851745605,70.63538461538461,61.1,84.74000000000001
68,1.0561671275285573,1.4907121351242065,70.91307692307693,61.040000000000006,84.66
69,1.047592645058265,1.4754127208709718,71.13307692307693,61.519999999999996,84.68
70,1.0268484998262846,1.477718297958374,71.65153846153846,61.62,84.86
71,1.022153283383296,1.4746922523498536,71.74692307692308,61.68,84.8
72,1.0156141790243296,1.4650008853912353,71.93615384615384,61.82,84.82
73,1.0021665857168345,1.4833979417800904,72.22615384615385,61.24000000000001,84.54
74,0.9956229238069975,1.4651524368286133,72.49153846153847,61.739999999999995,84.94
75,0.9801521480266865,1.4768568099021913,72.91923076923077,61.62,84.61999999999999
76,0.9738552725571853,1.4816493464469909,72.99692307692308,61.1,84.88
77,0.971342378293551,1.4719211192131043,73.09615384615384,61.760000000000005,85.08
78,0.9604033958728497,1.4838806196212768,73.38307692307691,62.12,84.78
79,0.9578948063336886,1.4819821969032287,73.50999999999999,62.739999999999995,84.66
80,0.9444758885603685,1.4905693088531493,73.79230769230769,61.82,85.06
81,0.9365495700689462,1.488892947101593,73.82692307692308,61.980000000000004,84.84
82,0.9306864422578078,1.5168588275909425,74.30076923076922,61.38,84.84
83,0.9250771015900832,1.4943960037231445,74.34153846153846,62.38,85.24000000000001
84,0.9143535225354709,1.500399683189392,74.59692307692308,61.53999999999999,85.22
85,0.9166673726742084,1.4952196254730226,74.55384615384615,62.06,84.74000000000001
86,0.9063757405867944,1.5061711629867554,74.70230769230768,61.78,84.76
87,0.8987448481779832,1.5017828113555909,75.04384615384615,61.62,85.11999999999999
88,0.8937937334867624,1.5190074960708617,75.19615384615385,62.019999999999996,84.6
89,0.8892089171776405,1.5040709428787231,75.22153846153846,62.339999999999996,84.6
90,0.8807483798247118,1.5337860946655273,75.44615384615385,61.1,84.66
91,0.8291363166442284,1.4849969940185548,77.0,62.160000000000004,85.14
92,0.8119567191344041,1.4848061473846434,77.57692307692308,62.72,85.14
93,0.7998275958061218,1.4815322006225586,77.78461538461539,62.6,85.18
94,0.8058754164842459,1.4842996238708497,77.7176923076923,62.86000000000001,85.44
95,0.7932294764592097,1.4970514753341675,77.92999999999999,62.260000000000005,85.24000000000001
96,0.7955909110509433,1.4895526723861694,78.03307692307693,62.38,85.48
97,0.7852764181577242,1.4839157426834106,78.31076923076922,62.480000000000004,85.54
98,0.7881842180545513,1.4850393722534179,78.36615384615384,62.72,85.58
99,0.7852641980317923,1.487058508682251,78.16153846153846,62.94,85.44
100,0.7772304452309242,1.4893274223327637,78.45692307692308,62.760000000000005,85.36
